Situation code,ACK  code,Situation code name,Situation Description,Text,Notes,RecordCode,Filename,Probability,SUBSET Code
,,,  ,Ухожу к прэдкам.,,infantry3-18-2,infantry3-18-2.wav,50.0,
,,,  ,Нэ вэрю!,,infantry3-18-3,infantry3-18-3.wav,50.0,
,,,  ,Боль-та какая...,,infantry3-18-4,infantry3-18-4.wav,50.0,
,,,  ,Хэ...,,infantry3-18-5,infantry3-18-5.wav,50.0,
,,,,(крик),,infantry3-18-6,infantry3-18-6.wav,50.0,
,,,,(крик),,infantry3-18-7,infantry3-18-7.wav,50.0,
,,,,(крик),,infantry3-18-8,infantry3-18-8.wav,50.0,
,,,,(крик),,infantry3-18-9,infantry3-18-9.wav,50.0,
,,,,(крик),,infantry3-18-10,infantry3-18-10.wav,50.0,
19,infantry3-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,Вышел на огневую позицыю!,,infantry3-19-1,infantry3-19-1.wav,50.0,
,,,  ,Марш-бросок закончэн!,,infantry3-19-2,infantry3-19-2.wav,50.0,
20,infantry3-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Моя позыция обнаружена!,,infantry3-20-1,infantry3-20-1.wav,50.0,
,,,  ,Дети гор не сдаются!,,infantry3-20-2,infantry3-20-2.wav,50.0,
,,,  ,За таварыща Сталина!,,infantry3-20-3,infantry3-20-3.wav,50.0,
21,infantry3-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,"Выжу цель, начинаю ведение.",,infantry3-21-1,infantry3-21-1.wav,50.0,
,,,  ,Протывник в прицеле.,,infantry3-21-2,infantry3-21-2.wav,50.0,
22,infantry3-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,Ваш приказ выполнен.,,infantry3-22-1,infantry3-22-1.wav,50.0,
,,,  ,"Как и было приказано, тавирищи.",,infantry3-22-2,infantry3-22-2.wav,50.0,
23,infantry3-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,В вашем распоряжении.,,infantry3-23-1,infantry3-23-1.wav,50.0,
,,,  ,Элитные войска прибыли.,,infantry3-23-2,infantry3-23-2.wav,50.0,
29,infantry3-29,ACK_MINE_FOUND,Боевая единица обнаружила мину.,Абнаружил минирование.,,infantry3-29-1,infantry3-29-1.wav,50.0,
,,,  ,Трэбуются саперы.,,infantry3-29-2,infantry3-29-2.wav,50.0,
32,infantry3-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Вижу черных птычек.,,infantry3-32-1,infantry3-32-1.wav,50.0,
,,,  ,Враги в нэбе.,,infantry3-32-2,infantry3-32-2.wav,50.0,
1,tank1-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,"Есть, танки на связи!",,tank1-1-1,tank1-1-1.wav,50.0,
,,,  ,"Выполняю, мигом!",,tank1-1-2,tank1-1-2.wav,50.0,
,,,  ,Запросто!,,tank1-1-3,tank1-1-3.wav,50.0,
,,,  ,Эт мы мигом!,,tank1-1-4,tank1-1-4.wav,50.0,
,,,  ,Мы покажем на что способны!,,tank1-1-5,tank1-1-5.wav,50.0,
,,,  ,"Так точно, понял!",,tank1-1-6,tank1-1-6.wav,50.0,
,,,  ,По машинам!,,tank1-1-7,tank1-1-7.wav,50.0,
2,tank1-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,Да ну брось!,,tank1-2-1,tank1-2-1.wav,50.0,
,,,  ,Не-а... никак нет!,,tank1-2-2,tank1-2-2.wav,50.0,
,,,  ,Мы с моей малышкой не сможем это выполнить.,,tank1-2-3,tank1-2-3.wav,50.0,
,,,  ,"Нет, ну это никак не выполнить.",немного недоумевает.,tank1-2-4,tank1-2-4.wav,50.0,
3,tank1-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Жду приказов!,,tank1-3-1,tank1-3-1.wav,50.0,
,,,  ,Наша броня к вашим услугам!,,tank1-3-2,tank1-3-2.wav,50.0,
,,,  ,К бою готовы!,,tank1-3-3,tank1-3-3.wav,50.0,
,,,  ,Туточки мы!,,tank1-3-4,tank1-3-4.wav,50.0,
,,,  ,Это не просто кусок железа! Это машина смерти!,гордо,tank1-3-5,tank1-3-5.wav,50.0,
,,,  ,Слышите как мотор рычит? То-то!,очень давольный тон.,tank1-3-6,tank1-3-6.wav,50.0,
,,,  ,Нужна скорость и мощь? Так это мы!,,tank1-3-7,tank1-3-7.wav,50.0,
,,,  ,Везде прошмыгнем все разнесем!,,tank1-3-8,tank1-3-8.wav,50.0,
,,,  ,Экипаж готов!,,tank1-3-9,tank1-3-9.wav,50.0,
4,tank1-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Эта цель явно не для меня.,,tank1-4-1,tank1-4-1.wav,50.0,
,,,  ,Ну что за цели попадаются… не могу навестись.,,tank1-4-2,tank1-4-2.wav,50.0,
5,tank1-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Я не вижу цель! Дайте точные координаты!,,tank1-5-1,tank1-5-1.wav,50.0,
,,,  ,"Черт, плохая видимость! ",,tank1-5-2,tank1-5-2.wav,50.0,
6,tank1-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Эй…Туда не повернуться!,,tank1-6-1,tank1-6-1.wav,50.0,
,,,  ,Туда поворачиваться - башня отвалится..!  Не могу.,,tank1-6-2,tank1-6-2.wav,50.0,
7,tank1-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Не попаду ж!,,tank1-7-1,tank1-7-1.wav,50.0,
,,,  ,Вне зоны обстрела!,,tank1-7-2,tank1-7-2.wav,50.0,
8,tank1-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,Боекомплект исчерпан!,,tank1-8-1,tank1-8-1.wav,50.0,
,,,,Нам стрелять нечем!,,tank1-8-2,tank1-8-2.wav,50.0,
,,,,Не могу стрелять. Нужно пополнить боекомплект.,,tank1-8-3,tank1-8-3.wav,5.0,
,,,,Стрелять нечем! Мне танк разнесут!,,tank1-8-4,tank1-8-4.wav,50.0,
,,,  ,Снаряды исчерпаны.,,tank1-8-5,tank1-8-5.wav,50.0,
,,,  ,Мы уже потратили последний снаряд! Всё…,,tank1-8-6,tank1-8-6.wav,50.0,
9,tank1-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,Легкий танк здесь бессилен!,,tank1-9-1,tank1-9-1.wav,50.0,
,,,  ,Какой же здесь нужен калибр!?,,tank1-9-2,tank1-9-2.wav,50.0,
,,,  ,Никаких повреждений! Мы только зря тратим снаряды!,,tank1-9-3,tank1-9-3.wav,50.0,
10,tank1-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,Прямой наводкой!!!!,,tank1-10-1,tank1-10-1.wav,50.0,
,,,  ,Пли!,,tank1-10-2,tank1-10-2.wav,50.0,
,,,  ,Перезаряжа-а-а-а! Пли!,,tank1-10-3,tank1-10-3.wav,50.0,
,,,  ,Отличный выстрел!,,tank1-10-4,tank1-10-4.wav,50.0,
11,tank1-11,ACK_CANNOT_MOVE_TRACK_DAMAGED,"Колесо или гусеница повреждены, боевая единица отказывается двигаться или атаковать. ",Повреждена гусеница! Пока не починим - никуда не двинемся!,,tank1-11-1,tank1-11-1.wav,50.0,
,,,  ,Повреждение ходовой части…Двигаться не можем…,обреченно,tank1-11-2,tank1-11-2.wav,50.0,
,,,  ,Нужен ремонт. Мы встали!,,tank1-11-3,tank1-11-3.wav,50.0,
12,tank1-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,Осталось на несколько залпов! ,,tank1-12-1,tank1-12-1.wav,50.0,
,,,  ,У нас мало боеприпасов! ,,tank1-12-2,tank1-12-2.wav,50.0,
,,,  ,Нужна перезарядка!,,tank1-12-3,tank1-12-3.wav,50.0,
13,tank1-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,Моя машина - это как родной человечек…мы понимаем с ней друг друга.,,tank1-13-1,tank1-13-1.wav,50.0,
,,,  ,Механик! Проверить двигатель!,,tank1-13-2,tank1-13-2.wav,50.0,
,,,  ,Что -то солярой попахивает… надо бак проверить.,Задумчиво и встревоженно.,tank1-13-3,tank1-13-3.wav,50.0,
,,,  ,Да…да…прямой наводкой…прямо в лоб…и цела! Мооощь.,,tank1-13-4,tank1-13-4.wav,50.0,
14,tank1-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,У нас возгорание!,,tank1-14-1,tank1-14-1.wav,50.0,
,,,  ,Скоро взорвемся!,,tank1-14-2,tank1-14-2.wav,50.0,
,,,  ,Повреждения очень…(помехи) сильные.,,tank1-14-3,tank1-14-3.wav,50.0,
15,tank1-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,Я запоминаю все приказы!,,tank1-15-1,tank1-15-1.wav,50.0,
,,,  ,Броня крепка…ту-ту туру тутуу,напевает.,tank1-15-2,tank1-15-2.wav,50.0,
,,,  ,Эй! Кто испачкал мой танк?,,tank1-15-3,tank1-15-3.wav,50.0,
16,tank1-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,Да-а-а!,,tank1-16-1,tank1-16-1.wav,50.0,
,,,  ,Прямой наводкой!,,tank1-16-2,tank1-16-2.wav,50.0,
,,,  ,"Вот тебе, скотина!",,tank1-16-3,tank1-16-3.wav,50.0,
,,,  ,Ну кто ж устоит против русских танков! Ха!,,tank1-16-4,tank1-16-4.wav,50.0,
,,,  ,Ха-ха-ха ! Да запросто!!!,,tank1-16-5,tank1-16-5.wav,50.0,
17,tank1-17,ACK_BUILDING_FINISHED,Боевая единица закончила окапывание или закончила строительные работы,Во-о-от.. Так то лучше…Так-то безопаснее.,,tank1-17-1,tank1-17-1.wav,50.0,
,,,  ,Окопались! Готово!,,tank1-17-2,tank1-17-2.wav,50.0,
18,tank1-18,DIED,Боевая единица погибла. Последние слова. ,Нас подби…,умираетт,tank1-18-1,tank1-18-1.wav,50.0,
,,,  ,Оу-у-у-у-у-у…,крик сходит на нет.умирает,tank1-18-2,tank1-18-2.wav,50.0,
,,,  ,Я горю-ю-ю-ю,,tank1-18-3,tank1-18-3.wav,50.0,
,,,  ,Они подбили мою крошку….,хрипит перед смертью,tank1-18-4,tank1-18-4.wav,50.0,
,,,  ,А-а-а-а-а!!!,,tank1-18-5,tank1-18-5.wav,50.0,
,,,,(крик),,tank1-18-6,tank1-18-6.wav,50.0,
,,,,(крик),,tank1-18-7,tank1-18-7.wav,50.0,
,,,,(крик),,tank1-18-8,tank1-18-8.wav,50.0,
,,,,(крик),,tank1-18-9,tank1-18-9.wav,50.0,
,,,,(крик),,tank1-18-10,tank1-18-10.wav,50.0,
19,tank1-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,Переход завершен!,,tank1-19-1,tank1-19-1.wav,50.0,
,,,  ,Танк прибыл!,,tank1-19-2,tank1-19-2.wav,50.0,
20,tank1-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Они по нам стреляют! Гады!,,tank1-20-1,tank1-20-1.wav,50.0,
,,,  ,Противник атакует нас!,,tank1-20-2,tank1-20-2.wav,50.0,
,,,  ,Мы под огнем!,,tank1-20-3,tank1-20-3.wav,50.0,
21,tank1-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Вижу врагов.,,tank1-21-1,tank1-21-1.wav,50.0,
,,,  ,Прямо по курсу противник!,,tank1-21-2,tank1-21-2.wav,50.0,
22,tank1-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,Эх! Танки наши быстры! Готово!,,tank1-22-1,tank1-22-1.wav,50.0,
,,,  ,Приказ выполнен точно!,довольно,tank1-22-2,tank1-22-2.wav,50.0,
23,tank1-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,"Уф… переход был долгим, но мы прибыли!",,tank1-23-1,tank1-23-1.wav,50.0,
,,,  ,Экипаж танка докладывает!,,tank1-23-2,tank1-23-2.wav,50.0,
32,tank1-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Враги летят!,,tank1-32-1,tank1-32-1.wav,50.0,
,,,  ,Они заходят с воздуха!,,tank1-32-2,tank1-32-2.wav,50.0,
1,tank2-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,"Танки, приказ понятен!",,tank2-1-1,tank2-1-1.wav,50.0,
,,,  ,Докладываю: приказ выполняем!,,tank2-1-2,tank2-1-2.wav,50.0,
,,,  ,Шлемы надеть!,,tank2-1-3,tank2-1-3.wav,50.0,
,,,  ,Исполняю приказ!,,tank2-1-4,tank2-1-4.wav,50.0,
,,,  ,"Механик, выполняем приказ!",,tank2-1-5,tank2-1-5.wav,50.0,
,,,  ,Закрыть люки!,,tank2-1-6,tank2-1-6.wav,50.0,
,,,  ,Все по местам!,,tank2-1-7,tank2-1-7.wav,50.0,
2,tank2-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,Докладываю: неисполнимо!,,tank2-2-1,tank2-2-1.wav,50.0,
,,,  ,Нет возможности.,,tank2-2-2,tank2-2-2.wav,50.0,
,,,  ,Докладываю: не могу выполнить.,,tank2-2-3,tank2-2-3.wav,50.0,
,,,  ,Уточните приказ.,,tank2-2-4,tank2-2-4.wav,50.0,
